timestamp,​0x9f422b0952944B7B48F40AB31cb218990F1e5C83,​0x59783031CDd939c89E2f66A1c9276D334FE5a657,​0x1c8990A19789eCa3CC34643B386fb8dCAABeF753,​0x5c5b40855fc364b797c1F539F7Eb39cDC94a8a91,​0xa53A13A80D72A855481DE5211E7654fAbDFE3526,​0xfC7F623Bc12DBEb984A9D618e9B07693fF35283f,​0xFcd12c9D27560a122048a43315B54872bCD59603,​0xb907795ADd7D07077B0567336bb5fea6a78ef10c,​0x531C036B76509604817222ab29057e892ebDe4DF,​0xef764BAC8a438E7E498c2E5fcCf0f174c3E3F8dB,​0x58703Dbe953754f01150d85396111FD956354D8D,​0x5778f2824a114F6115dc74d432685d3336216017,​0x333e8C70dfd15869858F3CBb2759099D74CD2393,​0x34e2b1e95eAe2Aa2D101eA9E31267Ea1755a5D24,​0x4968f9D6251b392F5D31Cf8d06Feb8dc46078f1F,​0x5Be5b30A720093C9d1B1E6CF8441280a48a495F8,​0x4161574d054c35C17023E3B87210EA6dA129dE9f,​0x3969B0B46bb0a87C4F2052d709743e799f3181Bb,​0x9fAC78698F0a7e0e0582fbA9b1e59D65BDdfb439,​0xb94A04eCED016183601A90eB7469D1C31632c2FD,​0x9a568bFeB8CB19e4bAfcB57ee69498D57D9591cA,​0x88288EA1186776621bd9daa6E91A1eC7269Ad090,​0xbCA3Ca4EF043362c1ED67C9CD5247F7DdB39B9d0,​0x702ba46435D1E55B18440100BC81EB055574875e,​0x0c5cEFf56464BD2050f61eDBB793a933AdF1188c,​0xD3B2f4B8D887472616b4861e561Ca37863Bb2B4A,​0xa770070F4B18Eb61A7Cc282da3Ea5d405b3abF4c,​0xf0dbEeB945A805BFE3586ae71c57C59CbE970595,​0x1Ef4AF2dC6A8508eBb4335542f784B271ebD486e,​0xd4B811598d6a08F65D10146674c5465308713a5D,​0x5100276Ff4561D05A502527De00e9515129e3cfE,​0xF8e95aa8434B7f16113f3d5119A4464DdD2E8d81,​0x2d16e054a39724e4E0D117c33E415bb526795DB4,​0x632576baFD55DA7F3F0e4005982BD2655dB35dd4,​0x6921f3e5271C4caACd22A249Efdc72bAbb9CD387,​0x0c31b6605686aa26df47eb45AF0e4aa6639A5fd6,​0x03C9BDFA724Ad71e42810f5a681cB27F2F663b02,​0x4DcEd7d9Ea3bC9F2fdc94Bf4114140c074B9053e,​0x3476527ed374CC4e17590834d4B58EE4A820D565,​0x3D92bb54343763cA731e1D07EFb245D766dBF886,​0xdE47E99d982b2c1F6C9aCE3b20095B5e54Ce4Aa8,​0xeC4Fd17ac015620bdeCA1F93Ca77ba7be8c1fCA0,​0x25e8bb4B226fe8E0565Fe6116588Ef0386E9E029,​0x7B6E5278a14d5318571d65aceD036d09c998C707,​0x0d0eb908e66917E2da851EB837977eCa176BF10D,​0x9b04dDcc5d33d269f4B69267b999B33501795547,​0x582F0F3F0bb8441D89126eeB7CB853452C649095,​0xF874ff2641569D60fb1383dA3E1b41fed5A5f313,​0x0a1417F94323F1F248b896933d3eE2852a63B7Cd,​0x97Fb72683262BC8B58433FE4A8Dd2aa9f75D79bd,​0xA161aF0E1AB3DBDA1f8085b489350fB0Df64a51E,​0x7184bdb9fc52F6EB84b5c19624592119E9E92E3B,​0x20F51adEa3990fC6683dd76ce2d41eeb7fC4cf88,​0xed79c8552646A8e0E3af0543178a5305E5418268,​0xb16da9B867161c7f131D21497C301A58C41395D7,​0x4a7e14D3Cb8d8A2e7Eb969c486AdD9FA14502027,​0x4e7C88F17aFF119BF61A48B48ca8Ff17848f0d00,​0x74C8c6Ce9766C5f77e3E1aD5c75FE7Da07199fC8,​0xa3670e10CE2ecb098f3d84B62E023196bd262773,​0x2e8947428Ce7AA87350f6a688373A918D24C212a,​0x319fbfef194F7e573cb19119ABB0Eaa7761D0E77,​0xcaA7e4656f6A2B59f5f99c745F91AB26D1210DCe,​0x6BCE05a35C4e8D027f98771f9fbcbc6d9ae31493,​0xc252009B95F7828676a27D10558D96c313f751a6,​0xdA92e1b8F5545546965b985098F1BE1edEc9b9Be,​0xfE7a9034fa364CEbdF41A56dE810B5462012068c,​0x076C95c6cd2eb823aCC6347FdF5B3dd9b83511E4,​0x8eF3F1175F7520C8dffDfCc7AA3705E57a5f2f09,​0x9FCabfFf21B643ecE1734126A4024CDBFe6B789C,​0x523E1b1255a60AcD4e0A31b3f4B1241CdbC4e064,​0xA33af63Be61aB798aaaE6407d93510A0036BfA77,​0x845636C588f5789c93a006E07cf572CfE835Bfea,​0xb6B7C71afa27133d856fBAD150AD070A537227e0,​0x7e88C8D56BA851ab12aa839eB908698e491F24a5,​0x0f16a8557df61daCf3C6Be21a41a72D2a848B854,​0x291047fd362A402155220266a90e0bDC8a0740E1,​0x00684f046F379fe5d2B77D837ED51f5686807421,​0x1009DF7D96f6bD6886f3a183f8F411A2804c915b,​0xaED612bF6a885E8fDd36Fa1A8DA0F524bf9e45d2,​0xF5a80332Ad3652fC285f2ba6f04793d1a1590f46,​0xDEE7523DA507B7E09b60fbffEAf9aabc1D17fce4,​0x6F9bd952C898B13032E1843a9ADcd1ad9F322a75,​0x9074495C5DE3fFe89A236cbA05B28E0400F5A014,​0xA538311df7DC52bBE861F6e3EfDD749730503Cae,​0x34E89740adF97C3A9D3f63Cc2cE4a914382c230b,​0x19eE7696D2a71548A7f1FC9cef644460d7e73297,​0xEC734bb679B136d38c4348CB7aCafEa5EA749718,​0xaA5586F16Fc3fACaCa47aeC570C26462EDEB1d2f,​0x2a1530C4C41db0B0b2bB646CB5Eb1A67b7158667,​0xFbeA1789bBeA858bc839a5E7D795B36C6891D7dA,​0x30Cf4662aF70B48244e2969458714F94949d664c,​0x94B0bf1C17De02987b26c7d272a2b7FFB093FD16,​0x8Aea0809C5b764500D07381bCaE3A14B1F6fD6d8,​0xEcE71f288be2920e87B7e39CAfede463CE35884E,​0x7b716238fd63bCb5104B67e60707efec2A6AA938,​0x42cC51E68B7491153837420844936933821461E2,​0xFE69FB531698B534a2Bc895940C5d37876b04Db3,​0xF173214C720f58E03e194085B1DB28B50aCDeeaD,​0x7Bf5397d8B925134112aD7D7e6C946f8cA18F142,​0x9bbe56603d98Cb53C787CAec314257A8197479de,​0x8028d2787eCc4E804BCfb22A5B59a75dA33063dD,​0x5e90174d9164e1A52f84bDAdA5E35a920d937606,​0x97402249515994Cc0D22092D3375033Ad0ea438A,​0xfDf006Aa25C0A27f7F104a11240dB467DfB494B1,​0x24299996130cfAeE99D5C4c18a9Ad676F2663295,​0xE74b1ea522B9d558C8e8719c3b1C4A9050b531CA,​0xe8ACFD96349A3Fdc2c5511bC027770bcf2411A20,​0xD2B01AA4CFD26C3D2B11D61f8CBe1B27098f57B3,​0x0A0ED4160e7d32A919f1db86d7C6e88C18694FD5,​0x67c86e5F32329E88de0c2e6c650b14f7a73f4DD5,​0x693c188E40F760ecF00d2946ef45260b84FBc43e,​0x589BE6f1a7c3Fe194687cb589e1C9c81f09Be5fb,​0x4d33c8789dA22E9Fd5634CD385a00953791330e1,​0x145E0b7Db8D9a2CBa291d656B34802fAb7BF2DbE,​0xAe7a80F85738dcFa82A88F341f5484D2006C549D,​0x745c1E2417455814C9359366d281b4A650A6AC61,​0x7cd71037A2D0240336C3F469DDCD598974590263,​0x9Fb37468Ea398B08530cFC8C3B0c17FBcDBc7C77,​0xDa28Ca49A432F74517D23Ecd2821270bA49418b8,​0x9E7FeD902c2569438B8d8C2e81Bb482eA5a9d20c,​0xb0D1b2941B8dfFA993184d8e62d424cCAbaFC460,​0x764D1fdff1FBce0034C69262Be875A3C647e9A5F,​0xa06C329104dD460d6a6d9Ac125D9c086d6830c40,​0x817b2CF21f5cD503F08F6C9b31a948fE9343DeB2,​0x64A9edD3f5fce0252Cd708E26c8dd11205742826,​0xfe32A37F15ee4a4b59715530E5817D1322B9df80,​0xb730d3908B9B83aC4d876Ae5c70AA9804f39694a,​0x9389fFFEA3D6119715aC3f46EdB41B2D808D1afB,​0xAF3410520eF1fE714301d084c41Cad69EeA9828d,​0x0bEd86077447f74EcDCE769a2FfBAE924f2d4dA9,​0x505846a0a89dd26fA5cD0677FD5406039c218620,​0x65FB6DBed15097973788129b86C81960C4ba74De,​0x92ac8A9c4b5975EF70056C82242Eb8515f85ffcE,​0x43b0ad18248f5DBA4345204206Fc175656d4c136,​0xC704F94333FF0cCE8415B036958e74bd406BEa7f,​0xE83c3ECC76813Dcf2460a762B5c60124be7Bd402,​0x0E08Fb946540092bC4cD361BFA9C9f09AE92AcE3,​0x120F824B1dE36a81814Efb883a1f85ade7c3e9E7,​0x55cd3aA91384501B59D1B8e7796EEecE52e25a14,​0x04b32AA87405F6DBa6b34a91a24d27411771F902,​0x3C52183Ebb94B8f7537B8eCC37A2328833d8Af2C,​0xF9A5EaE7E0b1D51cc8411BB612bA3B9D2cb4500A,​0xB417E10d31eD25486bAfEe1767F385b04D5F91Eb,​0x19b0a87aF13713df170fEF06Aa9c845a97A65c72,​0xeE3cF8612456E5289F98e649453D279E88817d18,​0xdA56a88175D4c8707C51DF845f838cF3fE070870,​0x8611D7b429F12c8917cc17339f17bdE7b4BfEb7A,​0x97deC872013f6B5fB443861090ad931542878126,Other
1595471028000,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26
1595537940000,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596339947000,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,0.64,,,,,,,,,,,,,,,,,,,,,,,0.09,,,
1596406368000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596606713000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,0.65,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,0.07
1596940389000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04
1597073639000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,
1597207222000,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1597472334000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,
1597673119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,,,,,,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598071853000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50
1598404244000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598469678000,,,,,,,,,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1598602302000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
1598668615000,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599065306000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05
1599330041000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599528172000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599661253000,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599925296000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18
1600257235000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03
1600323285000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600389220000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600456406000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
1600786926000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
1601323528000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15
1601390741000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601592730000,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,1.65,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601796104000,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601931072000,,,,,,,,,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601998104000,,,,,,,,,,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30
1602202095000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20
1602270387000,,,,,,,,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06
1602601229000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602732764000,,,,,,,,,,,,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602931980000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09
1603395740000,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1603528247000,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02
1603594450000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
